;E_th [kJ];E_th [kWh];H2_demand [kg] HRS small;PV generation [kJ] ;PV generation [kWh]
7597;21063768.19;5851.046719;6.180150724;7855.2;2.182
7598;21027040.78;5840.844661;6.464161162;2118.6;0.5885
7599;21249798.56;5902.721822;18.22341859;2476.8;0.688
7600;21424157.71;5951.154919;6.158943824;1621.8;0.4505
7601;21365122.02;5934.756117;4.857103007;45;0.0125
7602;21383766.42;5939.935117;6.001443013;0;0
7603;21395910.4;5943.308444;6.271732702;0;0
7604;21425073.68;5951.409356;0;0;0
7605;21490491.6;5969.581;0;0;0
7606;21445727.3;5957.146472;0;0;0
7607;21424985.03;5951.384731;0;0;0
7608;21521841.38;5978.289272;5.133661375;0;0
7609;21849108.28;6069.196744;0;0;0
7610;22261205.73;6183.668258;0;0;0
7611;22504233.02;6251.175839;0;0;0
7612;22859333.55;6349.814875;5.962416556;0;0
7613;23185773.12;6440.492533;0;0;0
7614;23309281.22;6474.800339;5.290565479;0;0
7615;23644053.15;6567.792542;10.74222325;0;0
7616;23940945.33;6650.262592;5.418261537;248.4;0.069
7617;24110724.63;6697.423508;16.12758614;4075.2;1.132
7618;24323052.18;6756.403383;0;4615.2;1.282
7619;24570009.27;6825.002575;0;15256.8;4.238
7620;24672834.19;6853.565053;8.268969178;29903.4;8.3065
7621;24663585.86;6850.996072;18.33515227;31771.8;8.8255
7622;24651264.59;6847.573497;5.510556403;20791.8;5.7755
7623;24772290.7;6881.191861;2.033580881;10081.8;2.8005
7624;24897630.73;6916.008536;9.604223663;5243.4;1.4565
7625;24921505.03;6922.640286;6.276080803;90;0.025
7626;24965442;6934.845;6.138662441;0;0
7627;25090309.27;6969.530353;0;0;0
7628;25276723.75;7021.312153;0;0;0
7629;25454953.61;7070.820447;0;0;0
7630;25566849.58;7101.902661;0;0;0
7631;25645386.54;7123.718483;0;0;0
7632;25775483.7;7159.856583;0;0;0
7633;26017979.14;7227.216428;0;0;0
7634;26471502.03;7353.195008;0;0;0
7635;27025781.53;7507.161536;0;0;0
7636;27384575.49;7606.826525;0;0;0
7637;27656086.46;7682.246239;11.73999258;0;0
7638;27894415.71;7748.448808;5.000007797;0;0
7639;28043364.11;7789.823364;18.00728979;0;0
7640;28191632.91;7831.009142;10.54324229;90;0.025
7641;28419266.01;7894.240558;11.60677401;1126.8;0.313
7642;28644683.05;7956.856403;5.509856145;2905.2;0.807
7643;28783969.45;7995.547069;11.5359403;7223.4;2.0065
7644;28923314.94;8034.25415;15.71692755;11881.8;3.3005
7645;29183922.92;8106.645256;16.18176469;8485.2;2.357
7646;29568423.12;8213.450867;11.87714397;10105.2;2.807
7647;30032701.26;8342.417017;10.65807838;7383.6;2.051
7648;30595904.07;8498.862242;5.290200071;676.8;0.188
7649;31111712.87;8642.142464;5.512848318;23.4;0.0065
7650;31477184.54;8743.662372;6.24580004;0;0
7651;31740629.07;8816.841408;21.13745827;0;0
7652;31937237.41;8871.454836;10.12454048;0;0
7653;32049044.73;8902.512425;5.37487728;0;0
7654;31820702.5;8839.084028;6.282061906;0;0
7655;31417321.52;8727.033756;5.014595766;0;0
7656;31119720.21;8644.366725;0;0;0
7657;31063639.26;8628.788683;0;0;0
7658;31307671.16;8696.575322;0;0;0
7659;31802914.97;8834.143047;0;0;0
7660;32275259.55;8965.349875;6.039152224;0;0
7661;32630921.49;9064.144858;9.97726809;0;0
7662;32849217.61;9124.782669;11.29972174;0;0
7663;33019203.75;9172.001042;15.557437;0;0
7664;33184491.85;9217.914403;5.679198185;136.8;0.038
7665;33321916.76;9256.087989;5.668039837;788.4;0.219
7666;33336129.06;9260.03585;5.979461811;5041.8;1.4005
7667;33255937.44;9237.7604;6.293099702;9721.8;2.7005
7668;33225001.32;9229.167033;10.64276275;10621.8;2.9505
7669;33231413.11;9230.948086;5.43526114;20116.8;5.588
7670;33258094.4;9238.359556;10.21524507;18811.8;5.2255
7671;33289739.65;9247.149903;17.84082343;10441.8;2.9005
7672;33415168.33;9281.991203;5.941150703;2320.2;0.6445
7673;33579747.29;9327.707581;11.05692239;68.4;0.019
7674;33665346.08;9351.485022;5.184542347;0;0
7675;33700300.64;9361.194622;11.04145489;0;0
7676;33717349.49;9365.930414;11.18174631;0;0
7677;33709342.15;9363.706153;0;0;0
7678;33450300.17;9291.750047;0;0;0
7679;32997634.15;9166.009486;0;0;0
7680;32630094.16;9063.915044;0;0;0
7681;32482416.31;9022.893419;0;0;0
7682;32612277.09;9058.965858;0;0;0
7683;32899684.55;9138.801264;0;0;0
7684;33153880.75;9209.411319;0;0;0
7685;33336720.01;9260.200003;11.47140316;0;0
7686;33423323.41;9284.256503;0;0;0
7687;33435408.29;9287.613414;0;0;0
7688;33416291.13;9282.303092;10.73091901;0;0
7689;33381454.75;9272.626319;5.547879745;226.8;0.063
7690;33299667.58;9249.907661;10.53918193;3130.2;0.8695
7691;33274877.32;9243.021478;11.08013852;6931.8;1.9255
7692;33324132.82;9256.703561;11.67975752;12016.8;3.338
7693;33390525.8;9275.146056;16.05399574;25673.4;7.1315
7694;33413336.39;9281.482331;5.844882387;18790.2;5.2195
7695;33390259.88;9275.072189;17.0991883;6370.2;1.7695
7696;33400483.27;9277.912019;21.23708649;4118.4;1.144
7697;33358614.62;9266.281839;12.19355486;68.4;0.019
7698;33245329.93;9234.813869;15.12828728;0;0
7699;33100931.83;9194.703286;19.27508374;0;0
7700;32922022.38;9145.006217;0;0;0
7701;32658725.59;9071.868219;6.386462772;0;0
7702;32249671.51;8958.242086;0;0;0
7703;31804540.08;8834.594467;0;0;0
7704;31444859.69;8734.683247;0;0;0
7705;31300372.95;8694.548042;0;0;0
7706;31449794.11;8736.053919;0;0;0
7707;31793371.16;8831.491989;0;0;0
7708;32098772.99;8916.325831;0;0;0
7709;32382841.6;8995.233778;0;0;0
7710;32611420.21;9058.727836;15.89621209;0;0
7711;32744413.02;9095.670283;21.28497156;0;0
7712;32762348.28;9100.6523;19.48815997;225;0.0625
7713;32673026.52;9075.8407;0;5018.4;1.394
7714;32399299.5;8999.805417;0;11026.8;3.063
7715;31812429.23;8836.785897;10.29786485;8665.2;2.407
7716;30994941.58;8609.705994;16.50474441;6751.8;1.8755
7717;30129232.59;8369.231275;6.22411125;8890.2;2.4695
7718;29250375.01;8125.104169;5.024234458;8595;2.3875
7719;28404669.6;7890.186;16.28467068;4163.4;1.1565
7720;27761807.02;7711.613061;0;878.4;0.244
7721;27225728.72;7562.702422;16.97170524;0;0
7722;26660250.76;7405.625211;5.720156984;0;0
7723;26263133.84;7295.314956;10.80124669;0;0
7724;26344802.82;7318.000783;0;0;0
7725;26681997.64;7411.666011;0;0;0
7726;27241861.6;7567.183778;0;0;0
7727;27864661.49;7740.183747;6.11485561;0;0
7728;28447336.03;7902.037786;0;0;0
7729;29038136.1;8066.148917;0;0;0
7730;29554654.03;8209.626119;0;0;0
7731;30051079.74;8347.52215;0;0;0
7732;30199112.16;8388.642267;3.553511412;0;0
7733;30043515.61;8345.421003;1.776755706;0;0
7734;29895571.82;8304.325506;6.834184013;0;0
7735;29743284.57;8262.023492;11.35393896;0;0
7736;29608962.14;8224.711706;12.32289624;721.8;0.2005
7737;29399973.44;8166.659289;16.51325143;5740.2;1.5945
7738;28936640.81;8037.955781;22.13802661;5221.8;1.4505
7739;28872641.17;8020.178103;10.52989519;12805.2;3.557
7740;28985187.18;8051.440883;10.77878369;13165.2;3.657
7741;28823710.69;8006.586303;17.80779386;7020;1.95
7742;28466157.72;7907.266033;4.807350143;8755.2;2.432
7743;28061594.85;7794.887458;25.05463335;3850.2;1.0695
7744;27850242.36;7736.178433;14.19994384;1170;0.325
7745;27629464.26;7674.851183;5.417437979;45;0.0125
7746;27366610.68;7601.8363;16.86646711;0;0
7747;27180403.02;7550.11195;12.08096648;0;0
7748;26970084.7;7491.690194;10.39922609;0;0
7749;26429781.12;7341.605867;0;0;0
7750;25735919.75;7148.866597;0;0;0
7751;25014992.97;6948.609158;0;0;0
7752;24272112.48;6742.253467;0;0;0
7753;23811616.4;6614.337889;0;0;0
7754;23432966.59;6509.157386;0;0;0
7755;22989608;6386.002222;0;0;0
7756;22557447.87;6265.957742;5.33238814;0;0
7757;22204238.36;6167.843989;0;0;0
7758;21957665.39;6099.351497;0;0;0
7759;21783247.14;6050.901983;6.0515432;0;0
7760;21643044.78;6011.956883;5.850614898;68.4;0.019
7761;21491614.4;5969.892889;6.044237794;2950.2;0.8195
7762;21627650.58;6007.680717;5.681670747;6640.2;1.8445
7763;22055142.23;6126.428397;11.72256313;17958.6;4.9885
7764;22649813.01;6291.614725;16.88559123;20791.8;5.7755
7765;23238101.55;6455.028208;0;13345.2;3.707
7766;23611373.73;6558.714925;11.32085405;6280.2;1.7445
7767;23831206.32;6619.779533;16.45702519;2500.2;0.6945
7768;24030326.18;6675.090606;0;880.2;0.2445
7769;24133298.84;6703.694122;7.274451058;0;0
7770;24251754.33;6736.598425;4.043623317;0;0
7771;24430427.4;6786.229833;11.38358756;0;0
7772;24654367.07;6848.435297;4.632766784;0;0
7773;24768922.3;6880.256194;0;0;0
7774;24640272.96;6844.520267;5.885566996;0;0
7775;24409478.3;6780.410639;0;0;0
7776;24285201.97;6745.889436;5.272683916;0;0
7777;24222000.11;6728.333364;0;0;0
7778;24237364.75;6732.601319;5.139346246;0;0
7779;24281331.27;6744.814242;5.401974444;0;0
7780;24275835.45;6743.287625;5.326227661;0;0
7781;24297168.67;6749.213519;0;0;0
7782;24269098.65;6741.416292;4.820370161;0;0
7783;24186306.86;6718.418572;4.53824142;0;0
7784;24058012.09;6682.781136;4.958844072;158.4;0.044
7785;23929126.37;6646.979547;17.85686645;1440;0.4
7786;23951523.29;6653.200914;23.55608092;2566.8;0.713
7787;24020989.21;6672.497003;11.98530837;4185;1.1625
7788;23996996.73;6665.832425;11.2347818;7201.8;2.0005
7789;23901351.82;6639.264394;1.872161982;9383.4;2.6065
7790;23794478.91;6609.577475;3.744323964;5200.2;1.4445
7791;23693988.24;6581.6634;7.139565824;3556.8;0.988
7792;23566195.78;6546.165494;3.233035666;586.8;0.163
7793;23364564.38;6490.156772;5.272927744;0;0
7794;23138497.3;6427.360361;5.160411388;0;0
7795;22980034.64;6383.342956;0;0;0
7796;22869675.14;6352.687539;0;0;0
7797;22711980.72;6308.883533;5.908721903;0;0
7798;22494068.71;6248.352419;0;0;0
7799;22258516.92;6182.921367;0;0;0
7800;22072752.47;6131.320131;0;0;0
7801;22161424.19;6155.951164;0;0;0
7802;22333980.95;6203.883597;0;0;0
7803;22529555.13;6258.209758;5.974781171;0;0
7804;22848164.64;6346.7124;10.3248463;0;0
7805;23017234.81;6393.676336;6.260694729;0;0
7806;23074349.91;6409.541642;4.996940461;0;0
7807;23217566.12;6449.323922;0;0;0
7808;23538923.53;6538.589869;5.636470522;23.4;0.0065
7809;23894053.62;6637.237117;5.92631568;2005.2;0.557
7810;24174517.45;6715.143736;12.01279957;5425.2;1.507
7811;24485208.26;6801.446739;4.227458849;15235.2;4.232
7812;24800715.29;6889.087581;16.97962955;16585.2;4.607
7813;25065607.65;6962.668792;15.43570466;12961.8;3.6005
7814;25318237.84;7032.843844;10.63325634;12310.2;3.4195
7815;25507577.51;7085.438197;11.23537783;11365.2;3.157
7816;25536977.17;7093.604769;10.80822357;3600;1
7817;25529678.96;7091.577489;16.56578226;0;0
7818;25520194.25;7088.942847;16.87841554;0;0
7819;25587000.9;7107.50025;11.40960304;0;0
7820;25766589.94;7157.386094;0;0;0
7821;25884631.76;7190.175489;0;0;0
7822;25765644.42;7157.12345;5.694874351;0;0
7823;25527610.65;7091.002958;0;0;0
7824;25358924.59;7044.145719;0;0;0
7825;25458440.2;7071.788944;0;0;0
7826;25779118.03;7160.866119;0;0;0
7827;26060852.4;7239.125667;0;0;0
7828;26037273.58;7232.575994;0;0;0
7829;25660898.92;7128.027478;11.6974492;0;0
7830;25040817.39;6955.782608;11.74106746;0;0
7831;24422213.22;6783.948117;18.52977198;0;0
7832;24100264.86;6694.518017;9.301673697;158.4;0.044
7833;24102303.63;6695.084342;23.05380346;6323.4;1.7565
7834;24156345.8;6710.096056;11.51202294;14805;4.1125
7835;24193191.4;6720.330944;16.13375708;14761.8;4.1005
7836;24348315.2;6763.420889;13.61062709;14423.4;4.0065
7837;24654071.6;6848.353222;10.10089544;17776.8;4.938
7838;25061086.9;6961.413028;5.447793355;14313.6;3.976
7839;25386344.57;7051.762381;16.07322899;15775.2;4.382
7840;25624526.09;7117.923914;15.83790245;766.8;0.213
7841;25440504.94;7066.806928;4.989685802;0;0
7842;24565518.07;6823.755019;9.045802107;0;0
7843;23395116.38;6498.643439;7.779849145;0;0
7844;21964402.19;6101.222831;10.67893635;0;0
7845;20588409.77;5719.002714;9.644736919;0;0
7846;19458399.37;5405.110936;0;0;0
7847;18594817.79;5165.227164;5.717091329;0;0
7848;17699561.41;4916.544836;0;0;0
7849;17350163.52;4819.489867;0;0;0
7850;17216579.76;4782.383267;5.200780251;0;0
7851;17288232.19;4802.286719;0;0;0
7852;17104358.78;4751.210772;0;0;0
7853;17116975.51;4754.715419;0;0;0
7854;16958010.55;4710.558486;10.61175006;0;0
7855;16882930.63;4689.702953;6.259332042;0;0
7856;16769498.2;4658.193944;16.21063681;181.8;0.0505
7857;16735991.46;4648.886517;14.26745118;6526.8;1.813
7858;16747928.61;4652.202392;12.1795878;12016.8;3.338
7859;16748253.63;4652.292675;23.09512394;15100.2;4.1945
7860;16683869.86;4634.408294;21.94588024;15571.8;4.3255
7861;16641912.57;4622.753492;16.42096611;13231.8;3.6755
7862;16565059.81;4601.405503;4.852365878;11408.4;3.169
7863;16463387.24;4573.163122;12.20406907;7855.2;2.182
7864;16495446.15;4582.068375;0;4996.8;1.388
7865;16578060.66;4605.01685;14.88504413;3985.2;1.107
7866;16616708.64;4615.7524;11.5493426;4343.4;1.2065
7867;16624686.44;4617.968456;17.98396585;0;0
7868;16532380.39;4592.327886;0;0;0
7869;16410113.29;4558.364803;5.859623811;0;0
7870;16292839.7;4525.788806;0;0;0
7871;16268965.41;4519.157058;11.62815219;0;0
7872;16293578.38;4525.993994;6.548005932;0;0
7873;16536546.57;4593.485158;4.502809336;0;0
7874;16886062.66;4690.572961;0;0;0
7875;17209577.03;4780.438064;0;0;0
7876;17466284.76;4851.745767;4.237558543;0;0
7877;17674239.29;4909.510914;0;0;0
7878;17830072.23;4952.797842;0;0;0
7879;17933074.43;4981.409564;9.942111499;0;0
7880;17908875.12;4974.687533;0;0;0
7881;17844048.15;4956.680042;21.43797405;565.2;0.157
7882;17953048.47;4986.957908;16.07592536;835.2;0.232
7883;18213360.98;5059.266939;0;2230.2;0.6195
7884;18569466.13;5158.185036;12.43430107;2880;0.8
7885;18900426.45;5250.118458;6.083810027;3758.4;1.044
7886;19283065.16;5356.406989;11.16812842;5110.2;1.4195
7887;19670874.65;5464.131847;10.72293672;1420.2;0.3945
7888;19926370.94;5535.103039;0;203.4;0.0565
7889;20053867.93;5570.518869;5.539460654;0;0
7890;20090565.79;5580.712719;5.764434893;0;0
7891;20191736.05;5608.815569;0;0;0
7892;20323517.41;5645.421503;5.457063758;0;0
7893;20500624.47;5694.617908;5.607861213;0;0
7894;20694100.78;5748.361328;0;0;0
7895;20838794.36;5788.553989;0;0;0
7896;21473413.21;5964.837003;0;0;0
7897;22221937.25;6172.760347;4.721729061;0;0
7898;22482102.02;6245.028339;0;0;0
7899;22369556.01;6213.765558;0;0;0
7900;22354989.15;6209.719208;10.31207397;0;0
7901;22664113.95;6295.587208;6.303698694;0;0
7902;23191032.56;6441.953489;10.82182561;0;0
7903;23677855.36;6577.182044;21.66958032;0;0
7904;23941713.56;6650.475989;12.18830849;248.4;0.069
7905;24013572.81;6670.436892;5.23248499;5378.4;1.494
7906;23980863.85;6661.351069;14.99570257;7583.4;2.1065
7907;23910895.63;6641.915453;20.5067135;7448.4;2.069
7908;23818796.42;6616.332339;7.200569997;6616.8;1.838
7909;23799236.04;6610.8989;17.29461005;6865.2;1.907
7910;23930485.55;6647.357097;11.00079476;6436.8;1.788
7911;24269275.93;6741.465536;10.83094373;4750.2;1.3195
7912;24856766.69;6904.657414;5.454417856;2296.8;0.638
7913;25557483.06;7099.30085;18.51857801;3983.4;1.1065
7914;26263931.61;7295.536558;0;4591.8;1.2755
7915;26891104.52;7469.751256;11.98432279;4343.4;1.2065
7916;27200081.59;7555.578219;11.24950851;4501.8;1.2505
7917;27117762.56;7532.711822;5.667546858;4456.8;1.238
7918;26606444.96;7390.679156;5.421297872;4455;1.2375
7919;26172541.54;7270.150428;0;4613.4;1.2815
7920;25736865.26;7149.129239;0;2815.2;0.782
7921;25730719.41;7147.422058;0;0;0
7922;25949222.36;7208.117322;0;0;0
7923;26193401.99;7275.944997;0;0;0
7924;26155876.81;7265.521336;5.726088318;0;0
7925;25836292.23;7176.747842;4.585227962;0;0
7926;25515466.67;7087.629631;0;0;0
7927;25324797.36;7034.665933;5.485933313;0;0
7928;25114508.58;6976.252383;12.52982354;68.4;0.019
7929;24941951.82;6928.31995;16.94971797;5085;1.4125
7930;24704065.78;6862.240494;23.13466822;14558.4;4.044
7931;24374730.57;6770.758492;0;17438.4;4.844
7932;24088918.66;6691.366294;11.27356321;16990.2;4.7195
7933;23885337.14;6634.815872;5.949958233;14896.8;4.138
7934;23719783.11;6588.828642;7.879298964;13323.6;3.701
7935;23670291.23;6575.080897;9.565921753;11813.4;3.2815
7936;23774593.52;6604.053756;5.536058011;8911.8;2.4755
7937;23688462.88;6580.128578;6.44472059;0;0
7938;23021991.94;6394.997761;17.9361767;0;0
7939;22943129.95;6373.091653;0;0;0
7940;22886014.85;6357.226347;6.265923017;0;0
7941;22414615.78;6226.282161;0;0;0
7942;22058185.61;6127.273781;0;0;0
7943;21657138.88;6015.871911;0;0;0
7944;21200247.58;5888.957661;0;0;0
7945;21109212.07;5863.670019;0;0;0
7946;21100525.14;5861.256983;0;0;0
7947;21167272.69;5879.797969;0;0;0
7948;21251630.49;5903.230692;5.536219634;0;0
7949;21323696.58;5923.24905;11.18178698;0;0
7950;21238334.17;5899.537269;10.32310314;0;0
7951;20934971.11;5815.269753;12.86416002;0;0
7952;20487328.15;5690.924486;5.926930701;0;0
7953;20099725.48;5583.257078;11.02720312;721.8;0.2005
7954;19843106.39;5511.973997;10.90936244;2296.8;0.638
7955;19354599.39;5376.277608;15.77237876;3580.2;0.9945
7956;18831433.29;5230.953692;11.09377272;5108.4;1.419
7957;18473318.92;5131.477478;16.32236349;4728.6;1.3135
7958;18334682.57;5092.967381;11.16380118;6798.6;1.8885
7959;18204614.95;5056.837486;11.25673454;5200.2;1.4445
7960;18222195.65;5061.721014;5.526578591;2748.6;0.7635
7961;18368632.52;5102.397922;22.9314115;0;0
7962;18386213.21;5107.281447;0;0;0
7963;18294557.21;5081.821447;6.185759232;0;0
7964;18124689.26;5034.635906;0;0;0
7965;17815003.06;4948.611961;5.582412844;0;0
7966;17751298.89;4930.916358;0;0;0
7967;17851375.9;4958.715528;0;0;0
7968;17758006.15;4932.779486;0;0;0
7969;17725179;4923.660833;5.580899508;0;0
7970;17919955.39;4977.765386;0;0;0
7971;18164578.24;5045.716178;0;0;0
7972;18287761.31;5079.933697;0;0;0
7973;18290125.1;5080.590306;11.02546288;0;0
7974;18304780.61;5084.661281;0;0;0
7975;18363432.18;5100.953383;17.1218343;0;0
7976;18449917.39;5124.977053;5.631544792;113.4;0.0315
7977;18517314.99;5143.698608;11.28216256;5716.8;1.588
7978;18582348.79;5161.763553;0;15346.8;4.263
7979;18666115.64;5185.032122;10.84092041;20183.4;5.6065
7980;18842277.19;5233.965886;5.388875999;20071.8;5.5755
7981;19159941.18;5322.205883;6.303874746;20881.8;5.8005
7982;19528781.25;5424.661458;5.402631622;19486.8;5.413
7983;19934791.95;5537.442208;11.0176221;15188.4;4.219
7984;20332706.65;5647.974069;5.600442487;5695.2;1.582
7985;20643692.94;5734.35915;16.05217609;0;0
7986;20856906.91;5793.585253;5.364693124;0;0
7987;20995425.07;5832.062519;10.45488891;0;0
7988;21068820.79;5852.450219;17.14013541;0;0
7989;21146973.64;5874.159344;16.68545179;0;0
7990;21217385.07;5893.718075;4.962813743;0;0
7991;21205004.71;5890.279086;0;0;0
7992;21358651.14;5932.95865;0;0;0
7993;21656902.5;6015.80625;5.446991201;0;0
7994;21914821.67;6087.450464;0;0;0
7995;22089919.51;6136.088753;0;0;0
7996;22035640.95;6121.011375;4.714222572;0;0
7997;21773053.29;6048.070358;16.97441443;0;0
7998;21441561.12;5955.9892;5.119961582;0;0
7999;21061788.51;5850.496808;6.495190323;0;0
8000;20722732.21;5756.314503;5.758619385;90;0.025
8001;20392746.95;5664.651931;4.86907786;3443.4;0.9565
8002;20119167.66;5588.657683;24.04272627;12983.4;3.6065
8003;19986499.88;5551.805522;22.66485499;10553.4;2.9315
8004;20058861.44;5571.905956;11.26033888;15325.2;4.257
8005;20168452.71;5602.347975;10.99957619;14041.8;3.9005
8006;20214398.9;5615.110806;21.50857053;13028.4;3.619
8007;20213926.14;5614.979483;21.04547864;2318.4;0.644
8008;20237327.68;5621.479911;17.98420415;136.8;0.038
8009;20327713.14;5646.586983;4.875683173;0;0
8010;20410061.72;5669.461589;5.738549026;0;0
8011;20467649.58;5685.458217;5.544336019;0;0
8012;20507893.13;5696.636981;9.520363548;0;0
8013;20578186.37;5716.162881;5.581071207;0;0
8014;20657757.49;5738.265969;0;0;0
8015;20747670.2;5763.241722;0;0;0
8016;21033245.73;5842.568258;0;0;0
8017;21340184.02;5927.828894;0;0;0
8018;21769212.13;6047.003369;0;0;0
8019;22086048.8;6135.013556;0;0;0
8020;22498825.84;6249.673844;0;0;0
8021;22950428.16;6375.118933;11.82328748;0;0
8022;23290489.08;6469.5803;0;0;0
8023;23612969.29;6559.158136;0;0;0
8024;23969665.39;6658.240386;5.747546262;90;0.025
8025;24340337.4;6761.204833;10.49534257;2633.4;0.7315
8026;24759230.76;6877.5641;4.777890743;8620.2;2.3945
8027;25204894.05;7001.359458;10.93733838;18023.4;5.0065
8028;25695232.99;7137.564719;16.44803657;17055;4.7375
8029;26098525.32;7249.590367;23.40167474;13298.4;3.694
8030;26366963.37;7324.156492;5.325171262;8191.8;2.2755
8031;26560557.87;7377.932742;10.56032298;3535.2;0.982
8032;26721709.33;7422.697036;16.50053087;1328.4;0.369
8033;26904725.87;7473.534964;6.06254902;0;0
8034;27085408.16;7523.724489;5.292828381;0;0
8035;27209536.75;7558.204653;0;0;0
8036;27252498.66;7570.138517;5.295063198;0;0
8037;27278352.62;7577.320172;0;0;0
8038;27222626.24;7561.840622;5.296268195;0;0
8039;27017774.19;7504.937275;0;0;0
8040;26864895.99;7462.471108;0;0;0
8041;26944969.42;7484.713728;0;0;0
8042;27260476.45;7572.354569;0;0;0
8043;27659543.51;7683.206531;0;0;0
8044;28216304.98;7837.862494;0;0;0
8045;28795286.1;7998.690583;6.181083891;0;0
8046;29265266.89;8129.240803;11.0095941;0;0
8047;29703277.41;8250.910392;5.791321377;0;0
8048;30116556.76;8365.710211;11.374197;0;0
8049;30491631.33;8469.897592;5.266227141;721.8;0.2005
8050;30622555.82;8506.265506;10.28538461;3040.2;0.8445
8051;30579475.72;8494.298811;5.63484267;4795.2;1.332
